# particles.csv generated by PMGen
# Number of particles = 53248
# Source mesh: /home/bkj/git/furnace-prototype/Kelvin/data/2DPlate/plate.vtk
# Created on: UTC Tue Jul 31 18:12:49 2018
# x, y, z
1.99175, 1.00509, 
1.9835, 1.01018, 
1.98263, 1.02037, 
1.97613, 1.00509, 
1.97438, 1.02546, 
1.96701, 1.02037, 
1.95876, 1.02546, 
1.96788, 1.01018, 
1.97351, 1.03565, 
1.96527, 1.04074, 
1.96439, 1.05092, 
1.95789, 1.03565, 
1.9605, 1.00509, 
1.95225, 1.01018, 
1.95138, 1.02037, 
1.94488, 1.00509, 
1.95615, 1.05601, 
1.94877, 1.05092, 
1.94052, 1.05601, 
1.94964, 1.04074, 
1.93314, 1.05092, 
1.93402, 1.04074, 
1.92664, 1.03565, 
1.94226, 1.03565, 
1.9249, 1.05601, 
1.91752, 1.05092, 
1.90927, 1.05601, 
1.91839, 1.04074, 
1.94313, 1.02546, 
1.93576, 1.02037, 
1.92751, 1.02546, 
1.93663, 1.01018, 
1.95527, 1.0662, 
1.94703, 1.07129, 
1.94616, 1.08147, 
1.93965, 1.0662, 
1.93791, 1.08657, 
1.93053, 1.08147, 
1.92228, 1.08657, 
1.9314, 1.07129, 
1.93704, 1.09675, 
1.92879, 1.10184, 
1.92792, 1.11203, 
1.92141, 1.09675, 
1.92402, 1.0662, 
1.91578, 1.07129, 
1.91491, 1.08147, 
1.9084, 1.0662, 
1.92925, 1.00509, 
1.921, 1.01018, 
1.92013, 1.02037, 
1.91363, 1.00509, 
1.91188, 1.02546, 
1.90451, 1.02037, 
1.89626, 1.02546, 
1.90538, 1.01018, 
1.91101, 1.03565, 
1.90277, 1.04074, 
1.90189, 1.05092, 
1.89539, 1.03565, 
1.898, 1.00509, 
1.88975, 1.01018, 
1.88888, 1.02037, 
1.88238, 1.00509, 
1.91967, 1.11712, 
1.91229, 1.11203, 
1.90404, 1.11712, 
1.91316, 1.10184, 
1.89667, 1.11203, 
1.89754, 1.10184, 
1.89016, 1.09675, 
1.90579, 1.09675, 
1.88842, 1.11712, 
1.88104, 1.11203, 
1.87279, 1.11712, 
1.88191, 1.10184, 
1.90666, 1.08657, 
1.89928, 1.08147, 
1.89103, 1.08657, 
1.90015, 1.07129, 
1.86542, 1.11203, 
1.86629, 1.10184, 
1.85891, 1.09675, 
1.87454, 1.09675, 
1.85978, 1.08657, 
1.86803, 1.08147, 
1.8689, 1.07129, 
1.87541, 1.08657, 
1.85241, 1.08147, 
1.85328, 1.07129, 
1.8459, 1.0662, 
1.86152, 1.0662, 
1.88366, 1.08147, 
1.88453, 1.07129, 
1.87715, 1.0662, 
1.89277, 1.0662, 
1.85717, 1.11712, 
1.84979, 1.11203, 
1.84154, 1.11712, 
1.85066, 1.10184, 
1.83417, 1.11203, 
1.83504, 1.10184, 
1.82766, 1.09675, 
1.84329, 1.09675, 
1.82592, 1.11712, 
1.81854, 1.11203, 
1.81029, 1.11712, 
1.81941, 1.10184, 
1.84416, 1.08657, 
1.83678, 1.08147, 
1.82853, 1.08657, 
1.83765, 1.07129, 
1.89365, 1.05601, 
1.88627, 1.05092, 
1.87802, 1.05601, 
1.88714, 1.04074, 
1.87064, 1.05092, 
1.87152, 1.04074, 
1.86414, 1.03565, 
1.87976, 1.03565, 
1.8624, 1.05601, 
1.85502, 1.05092, 
1.84677, 1.05601, 
1.85589, 1.04074, 
1.88063, 1.02546, 
1.87326, 1.02037, 
1.86501, 1.02546, 
1.87413, 1.01018, 
1.9188, 1.1273, 
1.91055, 1.1324, 
1.90968, 1.14258, 
1.90317, 1.1273, 
1.90143, 1.14767, 
1.89405, 1.14258, 
1.8858, 1.14767, 
1.89492, 1.1324, 
1.90056, 1.15786, 
1.89231, 1.16295, 
1.89144, 1.17313, 
1.88493, 1.15786, 
1.88755, 1.1273, 
1.8793, 1.1324, 
1.87843, 1.14258, 
1.87192, 1.1273, 
1.88319, 1.17823, 
1.87581, 1.17313, 
1.86757, 1.17823, 
1.87669, 1.16295, 
1.86019, 1.17313, 
1.86106, 1.16295, 
1.85368, 1.15786, 
1.86931, 1.15786, 
1.85194, 1.17823, 
1.84456, 1.17313, 
1.83632, 1.17823, 
1.84544, 1.16295, 
1.87018, 1.14767, 
1.8628, 1.14258, 
1.85455, 1.14767, 
1.86367, 1.1324, 
1.88232, 1.18841, 
1.87407, 1.1935, 
1.8732, 1.20369, 
1.86669, 1.18841, 
1.86495, 1.20878, 
1.85758, 1.20369, 
1.84933, 1.20878, 
1.85845, 1.1935, 
1.86408, 1.21896, 
1.85583, 1.22406, 
1.85496, 1.23424, 
1.84846, 1.21896, 
1.85107, 1.18841, 
1.84282, 1.1935, 
1.84195, 1.20369, 
1.83544, 1.18841, 
1.8563, 1.1273, 
1.84805, 1.1324, 
1.84718, 1.14258, 
1.84067, 1.1273, 
1.83893, 1.14767, 
1.83155, 1.14258, 
1.8233, 1.14767, 
1.83242, 1.1324, 
1.83806, 1.15786, 
1.82981, 1.16295, 
1.82894, 1.17313, 
1.82243, 1.15786, 
1.82505, 1.1273, 
1.8168, 1.1324, 
1.81593, 1.14258, 
1.80942, 1.1273, 
1.86675, 1.00509, 
1.8585, 1.01018, 
1.85763, 1.02037, 
1.85113, 1.00509, 
1.84938, 1.02546, 
1.84201, 1.02037, 
1.83376, 1.02546, 
1.84288, 1.01018, 
1.84851, 1.03565, 
1.84027, 1.04074, 
1.83939, 1.05092, 
1.83289, 1.03565, 
1.8355, 1.00509, 
1.82725, 1.01018, 
1.82638, 1.02037, 
1.81988, 1.00509, 
1.83115, 1.05601, 
1.82377, 1.05092, 
1.81552, 1.05601, 
1.82464, 1.04074, 
1.80814, 1.05092, 
1.80902, 1.04074, 
1.80164, 1.03565, 
1.81726, 1.03565, 
1.7999, 1.05601, 
1.79252, 1.05092, 
1.78427, 1.05601, 
1.79339, 1.04074, 
1.81813, 1.02546, 
1.81076, 1.02037, 
1.80251, 1.02546, 
1.81163, 1.01018, 
1.83027, 1.0662, 
1.82203, 1.07129, 
1.82116, 1.08147, 
1.81465, 1.0662, 
1.81291, 1.08657, 
1.80553, 1.08147, 
1.79728, 1.08657, 
1.8064, 1.07129, 
1.81204, 1.09675, 
1.80379, 1.10184, 
1.80292, 1.11203, 
1.79641, 1.09675, 
1.79902, 1.0662, 
1.79078, 1.07129, 
1.78991, 1.08147, 
1.7834, 1.0662, 
1.80425, 1.00509, 
1.796, 1.01018, 
1.79513, 1.02037, 
1.78863, 1.00509, 
1.78688, 1.02546, 
1.77951, 1.02037, 
1.77126, 1.02546, 
1.78038, 1.01018, 
1.78601, 1.03565, 
1.77777, 1.04074, 
1.77689, 1.05092, 
1.77039, 1.03565, 
1.773, 1.00509, 
1.76475, 1.01018, 
1.76388, 1.02037, 
1.75738, 1.00509, 
1.84671, 1.23933, 
1.83934, 1.23424, 
1.83109, 1.23933, 
1.84021, 1.22406, 
1.82371, 1.23424, 
1.82458, 1.22406, 
1.81721, 1.21896, 
1.83283, 1.21896, 
1.81546, 1.23933, 
1.80809, 1.23424, 
1.79984, 1.23933, 
1.80896, 1.22406, 
1.8337, 1.20878, 
1.82633, 1.20369, 
1.81808, 1.20878, 
1.8272, 1.1935, 
1.79246, 1.23424, 
1.79333, 1.22406, 
1.78596, 1.21896, 
1.80158, 1.21896, 
1.78683, 1.20878, 
1.79508, 1.20369, 
1.79595, 1.1935, 
1.80245, 1.20878, 
1.77945, 1.20369, 
1.78032, 1.1935, 
1.77294, 1.18841, 
1.78857, 1.18841, 
1.8107, 1.20369, 
1.81157, 1.1935, 
1.80419, 1.18841, 
1.81982, 1.18841, 
1.78421, 1.23933, 
1.77684, 1.23424, 
1.76859, 1.23933, 
1.77771, 1.22406, 
1.76121, 1.23424, 
1.76208, 1.22406, 
1.75471, 1.21896, 
1.77033, 1.21896, 
1.75296, 1.23933, 
1.74559, 1.23424, 
1.73734, 1.23933, 
1.74646, 1.22406, 
1.7712, 1.20878, 
1.76383, 1.20369, 
1.75558, 1.20878, 
1.7647, 1.1935, 
1.82069, 1.17823, 
1.81331, 1.17313, 
1.80507, 1.17823, 
1.81419, 1.16295, 
1.79769, 1.17313, 
1.79856, 1.16295, 
1.79118, 1.15786, 
1.80681, 1.15786, 
1.78944, 1.17823, 
1.78206, 1.17313, 
1.77382, 1.17823, 
1.78294, 1.16295, 
1.80768, 1.14767, 
1.8003, 1.14258, 
1.79205, 1.14767, 
1.80117, 1.1324, 
1.72996, 1.23424, 
1.73083, 1.22406, 
1.72346, 1.21896, 
1.73908, 1.21896, 
1.72433, 1.20878, 
1.73258, 1.20369, 
1.73345, 1.1935, 
1.73995, 1.20878, 
1.71695, 1.20369, 
1.71782, 1.1935, 
1.71044, 1.18841, 
1.72607, 1.18841, 
1.7482, 1.20369, 
1.74907, 1.1935, 
1.74169, 1.18841, 
1.75732, 1.18841, 
1.71132, 1.17823, 
1.71956, 1.17313, 
1.72044, 1.16295, 
1.72694, 1.17823, 
1.72868, 1.15786, 
1.73606, 1.16295, 
1.74431, 1.15786, 
1.73519, 1.17313, 
1.72955, 1.14767, 
1.7378, 1.14258, 
1.73867, 1.1324, 
1.74518, 1.14767, 
1.74257, 1.17823, 
1.75081, 1.17313, 
1.75169, 1.16295, 
1.75819, 1.17823, 
1.70394, 1.17313, 
1.70481, 1.16295, 
1.69743, 1.15786, 
1.71306, 1.15786, 
1.6983, 1.14767, 
1.70655, 1.14258, 
1.70742, 1.1324, 
1.71393, 1.14767, 
1.69093, 1.14258, 
1.6918, 1.1324, 
1.68442, 1.1273, 
1.70005, 1.1273, 
1.72218, 1.14258, 
1.72305, 1.1324, 
1.71567, 1.1273, 
1.7313, 1.1273, 
1.76644, 1.17313, 
1.76731, 1.16295, 
1.75993, 1.15786, 
1.77556, 1.15786, 
1.7608, 1.14767, 
1.76905, 1.14258, 
1.76992, 1.1324, 
1.77643, 1.14767, 
1.75343, 1.14258, 
1.7543, 1.1324, 
1.74692, 1.1273, 
1.76255, 1.1273, 
1.78468, 1.14258, 
1.78555, 1.1324, 
1.77817, 1.1273, 
1.7938, 1.1273, 
1.72171, 1.23933, 
1.71434, 1.23424, 
1.70609, 1.23933, 
1.71521, 1.22406, 
1.69871, 1.23424, 
1.69958, 1.22406, 
1.69221, 1.21896, 
1.70783, 1.21896, 
1.69046, 1.23933, 
1.68309, 1.23424, 
1.67484, 1.23933, 
1.68396, 1.22406, 
1.7087, 1.20878, 
1.70133, 1.20369, 
1.69308, 1.20878, 
1.7022, 1.1935, 
1.66746, 1.23424, 
1.66833, 1.22406, 
1.66096, 1.21896, 
1.67658, 1.21896, 
1.66183, 1.20878, 
1.67008, 1.20369, 
1.67095, 1.1935, 
1.67745, 1.20878, 
1.65445, 1.20369, 
1.65532, 1.1935, 
1.64794, 1.18841, 
