-0.307387 -0.69447
-0.281365 -0.633363
-0.307387 -0.69447
-0.27091 -0.755576
-0.244887 -0.69447
-0.218865 -0.633363
-0.255342 -0.572257
-0.281365 -0.633363
-0.317842 -0.572257
-0.281365 -0.633363
-0.255342 -0.572257
-0.255342 -0.572257
-0.29182 -0.511151
-0.317842 -0.572257
-0.281365 -0.633363
-0.317842 -0.572257
-0.343865 -0.633363
-0.27091 -0.755576
-0.307387 -0.69447
-0.33341 -0.755576
-0.369887 -0.69447
-0.33341 -0.755576
-0.307387 -0.69447
-0.307387 -0.69447
-0.343865 -0.633363
-0.369887 -0.69447
-0.33341 -0.755576
-0.369887 -0.69447
-0.39591 -0.755576
-0.25 -1
-0.286477 -0.938894
-0.3125 -1
-0.348977 -0.938894
-0.3125 -1
-0.286477 -0.938894
-0.286477 -0.938894
-0.322955 -0.877788
-0.348977 -0.938894
-0.3125 -1
-0.348977 -0.938894
-0.375 -1
-0.385455 -0.877788
-0.348977 -0.938894
-0.322955 -0.877788
-0.348977 -0.938894
-0.385455 -0.877788
-0.411477 -0.938894
-0.447955 -0.877788
-0.411477 -0.938894
-0.385455 -0.877788
-0.411477 -0.938894
-0.375 -1
-0.348977 -0.938894
-0.322955 -0.877788
-0.359432 -0.816682
-0.385455 -0.877788
-0.421932 -0.816682
-0.385455 -0.877788
-0.359432 -0.816682
-0.359432 -0.816682
-0.39591 -0.755576
-0.421932 -0.816682
-0.385455 -0.877788
-0.421932 -0.816682
-0.447955 -0.877788
-0.375 -1
-0.411477 -0.938894
-0.4375 -1
-0.473977 -0.938894
-0.4375 -1
-0.411477 -0.938894
-0.411477 -0.938894
-0.447955 -0.877788
-0.473977 -0.938894
-0.4375 -1
-0.473977 -0.938894
-0.5 -1
-1 2.9976e-15
-0.939386 0.0345299
-1 0.0625
-0.939386 0.0970299
-1 0.0625
-0.939386 0.0345299
-0.939386 0.0345299
-0.878771 0.0690598
-0.939386 0.0970299
-1 0.0625
-0.939386 0.0970299
-1 0.125
-0.878771 0.13156
-0.939386 0.0970299
-0.878771 0.0690598
-0.939386 0.0970299
-0.878771 0.13156
-0.939386 0.15953
-0.878771 0.19406
-0.939386 0.15953
-0.878771 0.13156
-0.939386 0.15953
-1 0.125
-0.939386 0.0970299
-0.878771 0.0690598
-0.818157 0.10359
-0.878771 0.13156
-0.818157 0.16609
-0.878771 0.13156
-0.818157 0.10359
-0.818157 0.10359
-0.757542 0.13812
-0.818157 0.16609
-0.878771 0.13156
-0.818157 0.16609
-0.878771 0.19406
-1 0.125
-0.939386 0.15953
-1 0.1875
-0.939386 0.22203
-1 0.1875
-0.939386 0.15953
-0.939386 0.15953
-0.878771 0.19406
-0.939386 0.22203
-1 0.1875
-0.939386 0.22203
-1 0.25
-0.757542 0.20062
-0.818157 0.16609
-0.757542 0.13812
-0.818157 0.16609
-0.757542 0.20062
-0.818157 0.22859
-0.757542 0.26312
-0.818157 0.22859
-0.757542 0.20062
-0.818157 0.22859
-0.878771 0.19406
-0.818157 0.16609
-0.818157 0.22859
-0.757542 0.26312
-0.818157 0.29109
-0.818157 0.29109
-0.878771 0.25656
-0.818157 0.22859
-0.878771 0.25656
-0.818157 0.29109
-0.878771 0.31906
-0.878771 0.19406
-0.818157 0.22859
-0.878771 0.25656
-0.757542 0.32562
-0.818157 0.29109
-0.757542 0.26312
-0.818157 0.29109
-0.757542 0.32562
-0.818157 0.35359
-0.757542 0.38812
-0.818157 0.35359
-0.757542 0.32562
-0.818157 0.35359
-0.878771 0.31906
-0.818157 0.29109
-0.878771 0.25656
-0.939386 0.22203
-0.878771 0.19406
-0.939386 0.22203
-0.878771 0.25656
-0.939386 0.28453
-0.878771 0.31906
-0.939386 0.28453
-0.878771 0.25656
-0.939386 0.28453
-1 0.25
-0.939386 0.22203
-0.757542 0.13812
-0.696928 0.172649
-0.757542 0.20062
-0.696928 0.235149
-0.757542 0.20062
-0.696928 0.172649
-0.696928 0.172649
-0.636313 0.207179
-0.696928 0.235149
-0.757542 0.20062
-0.696928 0.235149
-0.757542 0.26312
-0.636313 0.269679
-0.696928 0.235149
-0.636313 0.207179
-0.696928 0.235149
-0.636313 0.269679
-0.696928 0.297649
-0.636313 0.332179
-0.696928 0.297649
-0.636313 0.269679
-0.696928 0.297649
-0.757542 0.26312
-0.696928 0.235149
-0.636313 0.207179
-0.575699 0.241709
-0.636313 0.269679
-0.575699 0.304209
-0.636313 0.269679
-0.575699 0.241709
-0.575699 0.241709
-0.515084 0.276239
-0.575699 0.304209
-0.636313 0.269679
-0.575699 0.304209
-0.636313 0.332179
-0.757542 0.26312
-0.696928 0.297649
-0.757542 0.32562
-0.696928 0.360149
-0.757542 0.32562
-0.696928 0.297649
-0.696928 0.297649
-0.636313 0.332179
-0.696928 0.360149
-0.757542 0.32562
-0.696928 0.360149
-0.757542 0.38812
-1 0.25
-0.939386 0.28453
-1 0.3125
-0.939386 0.34703
-1 0.3125
-0.939386 0.28453
-0.939386 0.28453
-0.878771 0.31906
-0.939386 0.34703
-1 0.3125
-0.939386 0.34703
-1 0.375
-0.878771 0.38156
-0.939386 0.34703
-0.878771 0.31906
-0.939386 0.34703
-0.878771 0.38156
-0.939386 0.40953
-0.878771 0.44406
-0.939386 0.40953
-0.878771 0.38156
-0.939386 0.40953
-1 0.375
-0.939386 0.34703
-0.878771 0.31906
-0.818157 0.35359
-0.878771 0.38156
-0.818157 0.41609
-0.878771 0.38156
-0.818157 0.35359
-0.818157 0.35359
-0.757542 0.38812
-0.818157 0.41609
-0.878771 0.38156
-0.818157 0.41609
-0.878771 0.44406
-1 0.375
-0.939386 0.40953
-1 0.4375
-0.939386 0.47203
-1 0.4375
-0.939386 0.40953
-0.939386 0.40953
-0.878771 0.44406
-0.939386 0.47203
-1 0.4375
-0.939386 0.47203
-1 0.5
0.35125 -0.472321
0.307344 -0.538281
0.369844 -0.538281
0.325937 -0.604241
0.369844 -0.538281
0.307344 -0.538281
0.307344 -0.538281
0.263437 -0.604241
0.325937 -0.604241
0.369844 -0.538281
0.325937 -0.604241
0.388437 -0.604241
0.282031 -0.670201
0.325937 -0.604241
0.263437 -0.604241
0.325937 -0.604241
0.282031 -0.670201
0.344531 -0.670201
0.300625 -0.736161
0.344531 -0.670201
0.282031 -0.670201
0.344531 -0.670201
0.388437 -0.604241
0.325937 -0.604241
0.263437 -0.604241
0.219531 -0.670201
0.282031 -0.670201
0.238125 -0.736161
0.282031 -0.670201
0.219531 -0.670201
0.219531 -0.670201
0.175625 -0.736161
0.238125 -0.736161
0.282031 -0.670201
0.238125 -0.736161
0.300625 -0.736161
0.388437 -0.604241
0.344531 -0.670201
0.407031 -0.670201
0.363125 -0.736161
0.407031 -0.670201
0.344531 -0.670201
0.344531 -0.670201
0.300625 -0.736161
0.363125 -0.736161
0.407031 -0.670201
0.363125 -0.736161
0.425625 -0.736161
0.194219 -0.802121
0.238125 -0.736161
0.175625 -0.736161
0.238125 -0.736161
0.194219 -0.802121
0.256719 -0.802121
0.212812 -0.86808
0.256719 -0.802121
0.194219 -0.802121
0.256719 -0.802121
0.300625 -0.736161
0.238125 -0.736161
0.256719 -0.802121
0.212812 -0.86808
0.275312 -0.86808
0.275312 -0.86808
0.319219 -0.802121
0.256719 -0.802121
0.319219 -0.802121
0.275312 -0.86808
0.337812 -0.86808
0.300625 -0.736161
0.256719 -0.802121
0.319219 -0.802121
0.231406 -0.93404
0.275312 -0.86808
0.212812 -0.86808
0.275312 -0.86808
0.231406 -0.93404
0.293906 -0.93404
0.25 -1
0.293906 -0.93404
0.231406 -0.93404
0.293906 -0.93404
0.337812 -0.86808
0.275312 -0.86808
0.319219 -0.802121
0.363125 -0.736161
0.300625 -0.736161
0.363125 -0.736161
0.319219 -0.802121
0.381719 -0.802121
0.337812 -0.86808
0.381719 -0.802121
0.319219 -0.802121
0.381719 -0.802121
0.425625 -0.736161
0.363125 -0.736161
0.175625 -0.736161
0.131719 -0.802121
0.194219 -0.802121
0.150312 -0.86808
0.194219 -0.802121
0.131719 -0.802121
0.131719 -0.802121
0.0878125 -0.86808
0.150312 -0.86808
0.194219 -0.802121
0.150312 -0.86808
0.212812 -0.86808
0.106406 -0.93404
0.150312 -0.86808
0.0878125 -0.86808
0.150312 -0.86808
0.106406 -0.93404
0.168906 -0.93404
0.125 -1
0.168906 -0.93404
0.106406 -0.93404
0.168906 -0.93404
0.212812 -0.86808
0.150312 -0.86808
0.0878125 -0.86808
0.0439062 -0.93404
0.106406 -0.93404
0.0625 -1
0.106406 -0.93404
0.0439062 -0.93404
0.0439062 -0.93404
-2.9976e-15 -1
0.0625 -1
0.106406 -0.93404
0.0625 -1
0.125 -1
0.212812 -0.86808
0.168906 -0.93404
0.231406 -0.93404
0.1875 -1
0.231406 -0.93404
0.168906 -0.93404
0.168906 -0.93404
0.125 -1
0.1875 -1
0.231406 -0.93404
0.1875 -1
0.25 -1
0.425625 -0.736161
0.381719 -0.802121
0.444219 -0.802121
0.400312 -0.86808
0.444219 -0.802121
0.381719 -0.802121
0.381719 -0.802121
0.337812 -0.86808
0.400312 -0.86808
0.444219 -0.802121
0.400312 -0.86808
0.462812 -0.86808
0.356406 -0.93404
0.400312 -0.86808
0.337812 -0.86808
0.400312 -0.86808
0.356406 -0.93404
0.418906 -0.93404
0.375 -1
0.418906 -0.93404
0.356406 -0.93404
0.418906 -0.93404
0.462812 -0.86808
0.400312 -0.86808
0.337812 -0.86808
0.293906 -0.93404
0.356406 -0.93404
0.3125 -1
0.356406 -0.93404
0.293906 -0.93404
0.293906 -0.93404
0.25 -1
0.3125 -1
0.356406 -0.93404
0.3125 -1
0.375 -1
0.462812 -0.86808
0.418906 -0.93404
0.481406 -0.93404
0.4375 -1
0.481406 -0.93404
0.418906 -0.93404
0.418906 -0.93404
0.375 -1
0.4375 -1
0.481406 -0.93404
0.4375 -1
0.5 -1
2.9976e-15 1
0.0439063 0.933817
0.0625 1
0.106406 0.933817
0.0625 1
0.0439063 0.933817
0.0439063 0.933817
0.0878125 0.867634
0.106406 0.933817
0.0625 1
0.106406 0.933817
0.125 1
0.150313 0.867634
0.106406 0.933817
0.0878125 0.867634
0.106406 0.933817
0.150313 0.867634
0.168906 0.933817
0.212813 0.867634
0.168906 0.933817
0.150313 0.867634
0.168906 0.933817
0.125 1
0.106406 0.933817
0.0878125 0.867634
0.131719 0.801451
0.150313 0.867634
0.194219 0.801451
0.150313 0.867634
0.131719 0.801451
0.131719 0.801451
0.175625 0.735268
0.194219 0.801451
0.150313 0.867634
0.194219 0.801451
0.212813 0.867634
0.125 1
0.168906 0.933817
0.1875 1
0.231406 0.933817
0.1875 1
0.168906 0.933817
0.168906 0.933817
0.212813 0.867634
0.231406 0.933817
0.1875 1
0.231406 0.933817
0.25 1
0.238125 0.735268
0.194219 0.801451
0.175625 0.735268
0.194219 0.801451
0.238125 0.735268
0.256719 0.801451
0.300625 0.735268
0.256719 0.801451
0.238125 0.735268
0.256719 0.801451
0.212813 0.867634
0.194219 0.801451
0.256719 0.801451
0.300625 0.735268
0.319219 0.801451
0.319219 0.801451
0.275313 0.867634
0.256719 0.801451
0.275313 0.867634
0.319219 0.801451
0.337813 0.867634
0.212813 0.867634
0.256719 0.801451
0.275313 0.867634
0.363125 0.735268
0.319219 0.801451
0.300625 0.735268
0.319219 0.801451
0.363125 0.735268
0.381719 0.801451
0.425625 0.735268
0.381719 0.801451
0.363125 0.735268
0.381719 0.801451
0.337813 0.867634
0.319219 0.801451
0.275313 0.867634
0.231406 0.933817
0.212813 0.867634
0.231406 0.933817
0.275313 0.867634
0.293906 0.933817
0.337813 0.867634
0.293906 0.933817
0.275313 0.867634
0.293906 0.933817
0.25 1
0.231406 0.933817
0.175625 0.735268
0.219531 0.669085
0.238125 0.735268
0.282031 0.669085
0.238125 0.735268
0.219531 0.669085
0.219531 0.669085
0.263437 0.602902
0.282031 0.669085
0.238125 0.735268
0.282031 0.669085
0.300625 0.735268
0.325937 0.602902
0.282031 0.669085
0.263437 0.602902
0.282031 0.669085
0.325937 0.602902
0.344531 0.669085
0.388437 0.602902
0.344531 0.669085
0.325937 0.602902
0.344531 0.669085
0.300625 0.735268
0.282031 0.669085
0.263437 0.602902
0.307344 0.536719
0.325937 0.602902
0.369844 0.536719
0.325937 0.602902
0.307344 0.536719
0.307344 0.536719
0.35125 0.470536
0.369844 0.536719
0.325937 0.602902
0.369844 0.536719
0.388437 0.602902
0.300625 0.735268
0.344531 0.669085
0.363125 0.735268
0.407031 0.669085
0.363125 0.735268
0.344531 0.669085
0.344531 0.669085
0.388437 0.602902
0.407031 0.669085
0.363125 0.735268
0.407031 0.669085
0.425625 0.735268
0.25 1
0.293906 0.933817
0.3125 1
0.356406 0.933817
0.3125 1
0.293906 0.933817
0.293906 0.933817
0.337813 0.867634
0.356406 0.933817
0.3125 1
0.356406 0.933817
0.375 1
0.400313 0.867634
0.356406 0.933817
0.337813 0.867634
0.356406 0.933817
0.400313 0.867634
0.418906 0.933817
0.462813 0.867634
0.418906 0.933817
0.400313 0.867634
0.418906 0.933817
0.375 1
0.356406 0.933817
0.337813 0.867634
0.381719 0.801451
0.400313 0.867634
0.444219 0.801451
0.400313 0.867634
0.381719 0.801451
0.381719 0.801451
0.425625 0.735268
0.444219 0.801451
0.400313 0.867634
0.444219 0.801451
0.462813 0.867634
0.375 1
0.418906 0.933817
0.4375 1
0.481406 0.933817
0.4375 1
0.418906 0.933817
0.418906 0.933817
0.462813 0.867634
0.481406 0.933817
0.4375 1
0.481406 0.933817
0.5 1
-0.475508 0.682391
-0.41607 0.722092
-0.47857 0.722092
-0.419131 0.761793
-0.47857 0.722092
-0.41607 0.722092
-0.41607 0.722092
-0.356631 0.761793
-0.419131 0.761793
-0.47857 0.722092
-0.419131 0.761793
-0.481631 0.761793
-0.359693 0.801494
-0.419131 0.761793
-0.356631 0.761793
-0.419131 0.761793
-0.359693 0.801494
-0.422193 0.801494
-0.362754 0.841196
-0.422193 0.801494
-0.359693 0.801494
-0.422193 0.801494
-0.481631 0.761793
-0.419131 0.761793
-0.356631 0.761793
-0.297193 0.801494
-0.359693 0.801494
-0.300254 0.841196
-0.359693 0.801494
-0.297193 0.801494
-0.297193 0.801494
-0.237754 0.841196
-0.300254 0.841196
-0.359693 0.801494
-0.300254 0.841196
-0.362754 0.841196
-0.481631 0.761793
-0.422193 0.801494
-0.484693 0.801494
-0.425254 0.841196
-0.484693 0.801494
-0.422193 0.801494
-0.422193 0.801494
-0.362754 0.841196
-0.425254 0.841196
-0.484693 0.801494
-0.425254 0.841196
-0.487754 0.841196
-0.240816 0.880897
-0.300254 0.841196
-0.237754 0.841196
-0.300254 0.841196
-0.240816 0.880897
-0.303316 0.880897
-0.243877 0.920598
-0.303316 0.880897
-0.240816 0.880897
-0.303316 0.880897
-0.362754 0.841196
-0.300254 0.841196
-0.303316 0.880897
-0.243877 0.920598
-0.306377 0.920598
-0.306377 0.920598
-0.365816 0.880897
-0.303316 0.880897
-0.365816 0.880897
-0.306377 0.920598
-0.368877 0.920598
-0.362754 0.841196
-0.303316 0.880897
-0.365816 0.880897
-0.246939 0.960299
-0.306377 0.920598
-0.243877 0.920598
-0.306377 0.920598
-0.246939 0.960299
-0.309439 0.960299
-0.25 1
-0.309439 0.960299
-0.246939 0.960299
-0.309439 0.960299
-0.368877 0.920598
-0.306377 0.920598
-0.365816 0.880897
-0.425254 0.841196
-0.362754 0.841196
-0.425254 0.841196
-0.365816 0.880897
-0.428316 0.880897
-0.368877 0.920598
-0.428316 0.880897
-0.365816 0.880897
-0.428316 0.880897
-0.487754 0.841196
-0.425254 0.841196
-0.237754 0.841196
-0.178316 0.880897
-0.240816 0.880897
-0.181377 0.920598
-0.240816 0.880897
-0.178316 0.880897
-0.178316 0.880897
-0.118877 0.920598
-0.181377 0.920598
-0.240816 0.880897
-0.181377 0.920598
-0.243877 0.920598
-0.121939 0.960299
-0.181377 0.920598
-0.118877 0.920598
-0.181377 0.920598
-0.121939 0.960299
-0.184439 0.960299
-0.125 1
-0.184439 0.960299
-0.121939 0.960299
-0.184439 0.960299
-0.243877 0.920598
-0.181377 0.920598
-0.118877 0.920598
-0.0594385 0.960299
-0.121939 0.960299
-0.0625 1
-0.121939 0.960299
-0.0594385 0.960299
-0.0594385 0.960299
2.9976e-15 1
-0.0625 1
-0.121939 0.960299
-0.0625 1
-0.125 1
-0.243877 0.920598
-0.184439 0.960299
-0.246939 0.960299
-0.1875 1
-0.246939 0.960299
-0.184439 0.960299
-0.184439 0.960299
-0.125 1
-0.1875 1
-0.246939 0.960299
-0.1875 1
-0.25 1
-0.487754 0.841196
-0.428316 0.880897
-0.490816 0.880897
-0.431377 0.920598
-0.490816 0.880897
-0.428316 0.880897
-0.428316 0.880897
-0.368877 0.920598
-0.431377 0.920598
-0.490816 0.880897
-0.431377 0.920598
-0.493877 0.920598
-0.371939 0.960299
-0.431377 0.920598
-0.368877 0.920598
-0.431377 0.920598
-0.371939 0.960299
-0.434439 0.960299
-0.375 1
-0.434439 0.960299
-0.371939 0.960299
-0.434439 0.960299
-0.493877 0.920598
-0.431377 0.920598
-0.368877 0.920598
-0.309439 0.960299
-0.371939 0.960299
-0.3125 1
-0.371939 0.960299
-0.309439 0.960299
-0.309439 0.960299
-0.25 1
-0.3125 1
-0.371939 0.960299
-0.3125 1
-0.375 1
-0.493877 0.920598
-0.434439 0.960299
-0.496939 0.960299
-0.4375 1
-0.496939 0.960299
-0.434439 0.960299
-0.434439 0.960299
-0.375 1
-0.4375 1
-0.496939 0.960299
-0.4375 1
-0.5 1
-0.475508 0.682391
-0.54107 0.659592
-0.480455 0.631622
-0.546017 0.608823
-0.480455 0.631622
-0.54107 0.659592
-0.54107 0.659592
-0.606631 0.636793
-0.546017 0.608823
-0.480455 0.631622
-0.546017 0.608823
-0.485402 0.580853
-0.611578 0.586024
-0.546017 0.608823
-0.606631 0.636793
-0.546017 0.608823
-0.611578 0.586024
-0.550964 0.558054
-0.616525 0.535255
-0.550964 0.558054
-0.611578 0.586024
-0.550964 0.558054
-0.485402 0.580853
-0.546017 0.608823
-0.606631 0.636793
-0.672193 0.613994
-0.611578 0.586024
-0.67714 0.563225
-0.611578 0.586024
-0.672193 0.613994
-0.672193 0.613994
-0.737754 0.591196
-0.67714 0.563225
-0.611578 0.586024
-0.67714 0.563225
-0.616525 0.535255
-0.485402 0.580853
-0.550964 0.558054
-0.490349 0.530084
-0.555911 0.507285
-0.490349 0.530084
-0.550964 0.558054
-0.550964 0.558054
-0.616525 0.535255
-0.555911 0.507285
-0.490349 0.530084
-0.555911 0.507285
-0.495296 0.479315
-0.742701 0.540427
-0.67714 0.563225
-0.737754 0.591196
-0.67714 0.563225
-0.742701 0.540427
-0.682087 0.512456
-0.747648 0.489658
-0.682087 0.512456
-0.742701 0.540427
-0.682087 0.512456
-0.616525 0.535255
-0.67714 0.563225
-0.682087 0.512456
-0.747648 0.489658
-0.687034 0.461687
-0.687034 0.461687
-0.621472 0.484486
-0.682087 0.512456
-0.621472 0.484486
-0.687034 0.461687
-0.626419 0.433717
-0.616525 0.535255
-0.682087 0.512456
-0.621472 0.484486
-0.752595 0.438889
-0.687034 0.461687
-0.747648 0.489658
-0.687034 0.461687
-0.752595 0.438889
-0.691981 0.410918
-0.757542 0.38812
-0.691981 0.410918
-0.752595 0.438889
-0.691981 0.410918
-0.626419 0.433717
-0.687034 0.461687
-0.621472 0.484486
-0.555911 0.507285
-0.616525 0.535255
-0.555911 0.507285
-0.621472 0.484486
-0.560858 0.456516
-0.626419 0.433717
-0.560858 0.456516
-0.621472 0.484486
-0.560858 0.456516
-0.495296 0.479315
-0.555911 0.507285
-0.737754 0.591196
-0.803316 0.568397
-0.742701 0.540427
-0.808263 0.517628
-0.742701 0.540427
-0.803316 0.568397
-0.803316 0.568397
-0.868877 0.545598
-0.808263 0.517628
-0.742701 0.540427
-0.808263 0.517628
-0.747648 0.489658
-0.873824 0.494829
-0.808263 0.517628
-0.868877 0.545598
-0.808263 0.517628
-0.873824 0.494829
-0.81321 0.466859
-0.878771 0.44406
-0.81321 0.466859
-0.873824 0.494829
-0.81321 0.466859
-0.747648 0.489658
-0.808263 0.517628
-0.868877 0.545598
-0.934439 0.522799
-0.873824 0.494829
-0.939386 0.47203
-0.873824 0.494829
-0.934439 0.522799
-0.934439 0.522799
-1 0.5
-0.939386 0.47203
-0.873824 0.494829
-0.939386 0.47203
-0.878771 0.44406
-0.747648 0.489658
-0.81321 0.466859
-0.752595 0.438889
-0.818157 0.41609
-0.752595 0.438889
-0.81321 0.466859
-0.81321 0.466859
-0.878771 0.44406
-0.818157 0.41609
-0.752595 0.438889
-0.818157 0.41609
-0.757542 0.38812
-0.495296 0.479315
-0.560858 0.456516
-0.500243 0.428546
-0.565805 0.405747
-0.500243 0.428546
-0.560858 0.456516
-0.560858 0.456516
-0.626419 0.433717
-0.565805 0.405747
-0.500243 0.428546
-0.565805 0.405747
-0.50519 0.377777
-0.631366 0.382948
-0.565805 0.405747
-0.626419 0.433717
-0.565805 0.405747
-0.631366 0.382948
-0.570752 0.354978
-0.636313 0.332179
-0.570752 0.354978
-0.631366 0.382948
-0.570752 0.354978
-0.50519 0.377777
-0.565805 0.405747
-0.626419 0.433717
-0.691981 0.410918
-0.631366 0.382948
-0.696928 0.360149
-0.631366 0.382948
-0.691981 0.410918
-0.691981 0.410918
-0.757542 0.38812
-0.696928 0.360149
-0.631366 0.382948
-0.696928 0.360149
-0.636313 0.332179
-0.50519 0.377777
-0.570752 0.354978
-0.510137 0.327008
-0.575699 0.304209
-0.510137 0.327008
-0.570752 0.354978
-0.570752 0.354978
-0.636313 0.332179
-0.575699 0.304209
-0.510137 0.327008
-0.575699 0.304209
-0.515084 0.276239
-0.685524 -0.474853
-0.724833 -0.415496
-0.724833 -0.477996
-0.764143 -0.418639
-0.724833 -0.477996
-0.724833 -0.415496
-0.724833 -0.415496
-0.764143 -0.356139
-0.764143 -0.418639
-0.724833 -0.477996
-0.764143 -0.418639
-0.764143 -0.481139
-0.803452 -0.359283
-0.764143 -0.418639
-0.764143 -0.356139
-0.764143 -0.418639
-0.803452 -0.359283
-0.803452 -0.421783
-0.842762 -0.362426
-0.803452 -0.421783
-0.803452 -0.359283
-0.803452 -0.421783
-0.764143 -0.481139
-0.764143 -0.418639
-0.764143 -0.356139
-0.803452 -0.296783
-0.803452 -0.359283
-0.842762 -0.299926
-0.803452 -0.359283
-0.803452 -0.296783
-0.803452 -0.296783
-0.842762 -0.237426
-0.842762 -0.299926
-0.803452 -0.359283
-0.842762 -0.299926
-0.842762 -0.362426
-0.764143 -0.481139
-0.803452 -0.421783
-0.803452 -0.484283
-0.842762 -0.424926
-0.803452 -0.484283
-0.803452 -0.421783
-0.803452 -0.421783
-0.842762 -0.362426
-0.842762 -0.424926
-0.803452 -0.484283
-0.842762 -0.424926
-0.842762 -0.487426
-0.882071 -0.24057
-0.842762 -0.299926
-0.842762 -0.237426
-0.842762 -0.299926
-0.882071 -0.24057
-0.882071 -0.30307
-0.921381 -0.243713
-0.882071 -0.30307
-0.882071 -0.24057
-0.882071 -0.30307
-0.842762 -0.362426
-0.842762 -0.299926
-0.882071 -0.30307
-0.921381 -0.243713
-0.921381 -0.306213
-0.921381 -0.306213
-0.882071 -0.36557
-0.882071 -0.30307
-0.882071 -0.36557
-0.921381 -0.306213
-0.921381 -0.368713
-0.842762 -0.362426
-0.882071 -0.30307
-0.882071 -0.36557
-0.96069 -0.246857
-0.921381 -0.306213
-0.921381 -0.243713
-0.921381 -0.306213
-0.96069 -0.246857
-0.96069 -0.309357
-1 -0.25
-0.96069 -0.309357
-0.96069 -0.246857
-0.96069 -0.309357
-0.921381 -0.368713
-0.921381 -0.306213
-0.882071 -0.36557
-0.842762 -0.424926
-0.842762 -0.362426
-0.842762 -0.424926
-0.882071 -0.36557
-0.882071 -0.42807
-0.921381 -0.368713
-0.882071 -0.42807
-0.882071 -0.36557
-0.882071 -0.42807
-0.842762 -0.487426
-0.842762 -0.424926
-0.842762 -0.237426
-0.882071 -0.17807
-0.882071 -0.24057
-0.921381 -0.181213
-0.882071 -0.24057
-0.882071 -0.17807
-0.882071 -0.17807
-0.921381 -0.118713
-0.921381 -0.181213
-0.882071 -0.24057
-0.921381 -0.181213
-0.921381 -0.243713
-0.96069 -0.121857
-0.921381 -0.181213
-0.921381 -0.118713
-0.921381 -0.181213
-0.96069 -0.121857
-0.96069 -0.184357
-1 -0.125
-0.96069 -0.184357
-0.96069 -0.121857
-0.96069 -0.184357
-0.921381 -0.243713
-0.921381 -0.181213
-0.921381 -0.118713
-0.96069 -0.0593566
-0.96069 -0.121857
-1 -0.0625
-0.96069 -0.121857
-0.96069 -0.0593566
-0.96069 -0.0593566
-1 2.9976e-15
-1 -0.0625
-0.96069 -0.121857
-1 -0.0625
-1 -0.125
-0.921381 -0.243713
-0.96069 -0.184357
-0.96069 -0.246857
-1 -0.1875
-0.96069 -0.246857
-0.96069 -0.184357
-0.96069 -0.184357
-1 -0.125
-1 -0.1875
-0.96069 -0.246857
