134.814, 80.8368, 81.6234
157.486, 104.711, 133.51
121.967, 144.651, 91.2183
152.589, 102.249, 135.272
103.301, 91.8491, 91.8508
103.458, 83.9086, 123.995
94.4111, 91.6982, 76.85
78.3548, 123.782, 118.784
109.898, 91.507, 93.4866
101.897, 86.6476, 128.737
150.561, 91.526, 91.6802
81.1549, 100.748, 122.178
103.788, 81.2039, 116.888
80.9161, 105.944, 124.512
126.481, 107.939, 109.106
142.784, 117.251, 219.849
139.424, 156.312, 125.967
110.601, 81.5553, 118.073
96.0796, 90.9608, 77.3457
155.64, 107.724, 140.049
84.7819, 131.948, 159.707
103.309, 158.685, 122.86
132.997, 78.8353, 123.488
90.0841, 107.039, 129.186
96.9456, 115.9, 82.6087
152.742, 125.261, 80.8989
88.5146, 90.3118, 123.799
81.3116, 100.444, 122.505
105.531, 84.9369, 121.121
107.339, 89.4161, 223.68
99.1574, 146.438, 133.04
85.0301, 99.6852, 129.638
87.8136, 95.0973, 126.231
132.935, 101.838, 106.46
102.778, 84.7249, 127.14
103.891, 83.9537, 127.036
120.233, 123.576, 100.459
107.077, 89.2565, 223.369
153.183, 129.413, 113.945
126.443, 92.8058, 213.901
104.537, 151.287, 115.587
87.8282, 97.0977, 134.36
96.3019, 83.8193, 122.97
154.555, 102.068, 90.2129
90.2536, 133.804, 220.938
136.136, 115.839, 87.3814
96.3417, 83.9715, 123.445
96.7479, 83.3856, 123.325
151.079, 150.067, 122.548
87.9688, 97.7394, 141.607
146.966, 142.921, 126.765
152.365, 145.611, 125.745
155.259, 95.6711, 122.235
160.875, 105.348, 122.417
162.616, 117.484, 122.28
121.72, 145.221, 114.606
122.12, 108.984, 104.815
129.031, 123.399, 219.045
148.88, 148.675, 128.205
96.6194, 83.6427, 123.634
84.2995, 99.1139, 127.747
160.591, 115.483, 130.454
109.81, 88.0893, 222
111.449, 80.1481, 117.523
128.621, 77.5224, 121.781
160.198, 115.153, 129.37
95.454, 152.397, 122.86
151.055, 102.296, 92.052
160.712, 116.478, 130.114
153.143, 142.058, 123.198
84.4297, 120.472, 130.09
