-0.657906 0.399721 -0.095591
-0.625247 0.344625 0.003338
-0.571592 0.45227 -0.001626
-0.226363 -0.44322 0.717624
-0.419261 -0.474748 0.814304
-0.314347 -0.38573 0.715747
-0.348371 -0.571495 0.695038
-0.419261 -0.474748 0.814304
-0.402921 -0.452775 0.550305
-0.314347 -0.38573 0.715747
-0.348371 -0.571495 0.695038
-0.402921 -0.452775 0.550305
-0.314347 -0.38573 0.715747
-0.348371 -0.571495 0.695038
-0.279677 -0.414182 0.613906
0.567606 -0.217537 -0.830381
0.60589 -0.119252 -0.696986
0.488668 -0.103232 -0.813545
0.475584 -0.146362 -0.707018
0.772938 1 -0.843353
0.859388 0.86721 -0.67526
0.758401 0.798294 -0.760056
0.871141 0.822382 -0.860699
0.619166 -0.257999 -0.666219
0.475584 -0.146362 -0.707018
0.464137 -0.184098 -0.600728
0.60589 -0.119252 -0.696986
-0.104295 -0.592003 0.615483
-0.132868 -0.479678 0.509022
-0.182742 -0.464548 0.614923
-0.082186 -0.491905 0.61598
-1 0.015947 -0.252756
-0.764634 -0.080106 -0.117723
-0.793024 0.064113 -0.082772
-1 -0.083862 -0.074225
-0.314347 -0.38573 0.715747
-0.348371 -0.571495 0.695038
-0.279677 -0.414182 0.613906
-0.226363 -0.44322 0.717624
0.042673 0.867959 0.549181
-0.09755 1 0.450674
-0.087676 0.861493 0.515736
-0.03316 1 0.593201
0.195488 0.85377 0.509853
0.12323 0.706962 0.56428
0.238634 0.718309 0.603914
0.168717 0.844365 0.63879
-0.17159 -0.467931 0.816382
-0.09914 -0.578059 0.888578
-0.074267 -0.492685 0.817067
-0.118246 -0.484113 0.910732
-0.093645 0.61378 -0.581667
-0.21789 0.729407 -0.632339
-0.091396 0.746599 -0.541118
-0.101626 0.714258 -0.701457
0.010578 0.614888 0.604262
0.118142 0.57001 0.710086
0.016462 0.615268 0.719684
0.071682 0.49294 0.65846
0.857513 -0.053555 1
1 0.05777 1
0.88624 0.009537 0.898182
0.873878 0.100754 1
0.0347 0.496582 0.5652
0.135736 0.590767 0.608826
0.071682 0.49294 0.65846
0.127397 0.481337 0.557889
0.347192 -0.827528 -0.728343
0.256198 -0.709516 -0.574168
0.341462 -0.881807 -0.563528
0.385474 -0.743555 -0.60225
-0.500243 0.390816 0.578481
-0.341683 0.363295 0.658977
-0.371326 0.331897 0.563521
-0.408552 0.46431 0.603936
-0.560167 -0.509146 -0.352322
-0.610414 -0.619459 -0.466743
-0.681905 -0.518352 -0.376791
-0.557756 -0.505823 -0.483108
-0.380525 0.867322 -0.690476
-0.427967 1 -0.849029
-0.495277 0.84798 -0.857903
-0.491134 0.907035 -0.716362
0.842402 0.648381 -0.861225
0.722065 0.580668 -1
0.849382 0.520313 -1
0.773375 0.536198 -0.852005
0.600871 -0.371897 0.88307
0.387204 -0.31255 0.809337
0.540121 -0.243426 0.879167
0.55348 -0.346016 0.75821
1 -0.80838 0.09041
0.784571 -1 0.101127
1 -1 -0.026591
1 -1 0.198855
-0.34514 0.360458 -0.73642
-0.4149 0.529693 -0.839595
-0.297442 0.504506 -0.794604
-0.298551 0.398692 -0.830302
0.135736 0.590767 0.608826
0.158866 0.471791 0.653758
0.071682 0.49294 0.65846
0.127397 0.481337 0.557889
0.033124 -0.622742 0.275648
-0.020951 -0.724074 0.363524
-0.080327 -0.601128 0.327198
-0.089447 -0.691639 0.251285
-0.461825 0.492969 1
-0.462107 0.617726 0.847685
-0.55166 0.519092 0.854099
-0.531042 0.601259 1
0.075084 0.613391 -0.178545
0.028968 0.742055 -0.05859
-0.079515 0.671194 -0.131592
-0.016408 0.616294 -0.072457
-0.039286 0.57675 -0.512612
0.001678 0.6578 -0.616063
0.017842 0.565713 -0.635234
-0.093645 0.61378 -0.581667
0.365681 -0.541215 0.551069
0.353818 -0.534309 0.78272
0.382298 -0.672905 0.61949
0.471503 -0.570698 0.61605
-1 0.195538 0.524955
-0.797148 0.086477 0.657252
-0.857108 0.200979 0.491377
-0.808094 0.2601 0.646032
0.021008 0.497931 0.751991
0.118142 0.57001 0.710086
0.067018 0.567797 0.804187
0.10465 0.488237 0.749944
0.690708 -0.326321 -0.09622
0.830884 -0.380737 0.041745
0.825374 -0.276771 -0.085686
0.742972 -0.282988 0.039117
0.016462 0.615268 0.719684
0.071682 0.49294 0.65846
0.021008 0.497931 0.751991
-0.014801 0.498542 0.659664
-0.552785 -0.268086 -0.52516
-0.63317 -0.144397 -0.685196
-0.484137 -0.118168 -0.576044
-0.549831 -0.25372 -0.711046
-1 0.63041 0.60679
-0.849253 0.661617 0.793988
-1 0.538049 0.825347
-0.88266 0.520157 0.728047
1 -0.52262 0.849232
0.873158 -0.614207 0.715701
0.872327 -0.643559 0.880612
0.872656 -0.474311 0.801329
-0.054675 1 0.869604
-0.072329 0.854275 1
0.017729 1 1
-0.128587 1 1
0.734252 0.478443 0.257798
0.714503 0.633125 0.379328
0.759299 0.636863 0.200885
0.632192 0.629807 0.248213
-0.484137 -0.118168 -0.576044
-0.549831 -0.25372 -0.711046
-0.63317 -0.144397 -0.685196
-0.468691 -0.169085 -0.685901
0.712794 0.755247 0.251296
0.552002 0.864382 0.254749
0.618456 0.836333 0.359769
0.711406 0.886159 0.236566
0.094945 0.624244 -0.700501
0.161422 0.471016 -0.735053
0.11414 0.485359 -0.640019
0.074744 0.492638 -0.735996
0.830884 -0.380737 0.041745
0.825374 -0.276771 -0.085686
0.742972 -0.282988 0.039117
0.864039 -0.231978 0.016666
0.60589 -0.119252 -0.696986
0.464137 -0.184098 -0.600728
0.490957 -0.091818 -0.593809
0.475584 -0.146362 -0.707018
0.135736 0.590767 0.608826
0.158866 0.471791 0.653758
0.118142 0.57001 0.710086
0.071682 0.49294 0.65846
-0.482313 0.749082 0.722162
-0.567029 0.801905 0.593208
-0.564269 0.672163 0.619363
-0.603201 0.745272 0.703071
0.464137 -0.184098 -0.600728
0.60589 -0.119252 -0.696986
0.490957 -0.091818 -0.593809
0.578322 -0.129932 -0.554591
0.60589 -0.119252 -0.696986
0.490957 -0.091818 -0.593809
0.495716 -0.043498 -0.705556
0.475584 -0.146362 -0.707018
0.204776 -0.712956 -0.840737
0.347192 -0.827528 -0.728343
0.341021 -0.737113 -0.872313
0.333819 -0.679867 -0.735599
0.033124 -0.622742 0.275648
-0.092639 -0.595068 0.165209
0.010276 -0.626904 0.144371
-0.089447 -0.691639 0.251285
0.486514 0.529917 -0.082108
0.389678 0.651748 -0.025478
0.50938 0.66511 -0.033843
0.455814 0.618659 -0.13178
-0.692075 0.619553 0.11686
-0.581006 0.530635 0.227359
-0.687802 0.451083 0.117392
-0.571972 0.529698 0.080378
0.272904 -0.418344 0.709308
0.365681 -0.541215 0.551069
0.24086 -0.534831 0.576185
0.310602 -0.388803 0.59541
0.110451 0.486478 0.292471
0.114553 0.627218 0.248804
0.00594 0.573238 0.288864
0.102688 0.588922 0.366004
0.859644 0.524681 1
0.833492 0.634655 0.818252
1 0.562765 0.845245
0.815124 0.484657 0.882176
0.466684 0.547488 0.878227
0.591927 0.589576 1
0.471509 0.517116 1
0.521315 0.462649 0.922109
0.347192 -0.827528 -0.728343
0.204776 -0.712956 -0.840737
0.192156 -0.8629 -0.822376
0.218427 -0.766215 -0.70651
0.611091 0.810955 -0.71568
0.73326 1 -0.62578
0.59289 0.892832 -0.548857
0.713604 0.787925 -0.576094
-0.806072 1 -1
-0.775031 1 -0.687791
-0.790866 0.831091 -0.79684
-0.625418 1 -0.856883
0.204776 -0.712956 -0.840737
0.347192 -0.827528 -0.728343
0.333819 -0.679867 -0.735599
0.218427 -0.766215 -0.70651
-0.089447 -0.691639 0.251285
0.010276 -0.626904 0.144371
-0.10162 -0.736059 0.140562
-0.092639 -0.595068 0.165209
0.52715 -0.343958 -0.817036
0.664637 -0.309756 -1
0.567606 -0.217537 -0.830381
0.698703 -0.35923 -0.83964
-0.652717 -0.002861 -0.577209
-0.484137 -0.118168 -0.576044
-0.494154 -0.059357 -0.476383
-0.653958 -0.154823 -0.522565
-0.817411 0.799372 0.098045
-0.819897 0.749529 -0.121367
-0.681364 0.848368 -0.050122
-0.693043 0.692783 -0.045299
-1 -0.589483 -0.73462
-0.835658 -0.607581 -1
-1 -0.525358 -1
-0.828453 -0.494066 -0.864587
0.573708 0.193631 0.538493
0.493662 0.064349 0.626679
0.578801 0.179964 0.684627
0.473402 0.153557 0.627606
-0.552785 -0.268086 -0.52516
-0.484137 -0.118168 -0.576044
-0.467367 -0.173451 -0.457841
-0.445135 -0.222781 -0.569615
0.873158 -0.614207 0.715701
0.822674 -0.813129 0.821445
1 -0.706395 0.795199
0.872327 -0.643559 0.880612
-0.467367 -0.173451 -0.457841
-0.653958 -0.154823 -0.522565
-0.484137 -0.118168 -0.576044
-0.552785 -0.268086 -0.52516
0.338456 0.653341 0.624582
0.389885 0.728253 0.740519
0.282453 0.746093 0.708317
0.344008 0.628684 0.730625
-0.371326 0.331897 0.563521
-0.495156 0.362784 0.448083
-0.397196 0.300375 0.475459
-0.42467 0.261069 0.557024
0.267489 1 0.368231
0.37428 0.858659 0.478445
0.26442 0.829855 0.401256
0.371587 0.894255 0.355369
-0.672443 0.321041 0.142188
-0.782533 0.420029 0.257626
-0.724675 0.315148 0.311334
-0.656236 0.430484 0.253148
-0.31966 0.621607 0.446221
-0.200216 0.600652 0.594739
-0.315204 0.647841 0.623948
-0.303377 0.520345 0.583584
0.368258 -0.838672 0.283704
0.194521 -1 0.302487
0.389065 -1 0.378776
0.226445 -0.849779 0.368142
-0.493313 -0.067894 -0.692645
-0.621212 -0.107595 -0.849496
-0.498788 -0.012304 -0.807039
-0.485153 -0.114817 -0.799151
-0.485153 -0.114817 -0.799151
-0.549831 -0.25372 -0.711046
-0.538941 -0.238506 -0.871261
-0.450814 -0.212157 -0.79571
0.583749 -0.874027 -0.855385
0.451186 -0.776317 -1
0.460829 -0.788445 -0.807175
0.571618 -0.733971 -0.860779
-0.419261 -0.474748 0.814304
-0.402921 -0.452775 0.550305
-0.500234 -0.612207 0.61092
-0.527819 -0.475564 0.619802
-1 0.195538 0.524955
-0.808094 0.2601 0.646032
-1 0.293415 0.690756
-1 0.139392 0.695284
1 -0.671439 -0.800061
0.80571 -0.682656 -1
0.751779 -0.607161 -0.845177
0.846021 -0.486177 -0.856176
0.161422 0.471016 -0.735053
0.094945 0.624244 -0.700501
0.097479 0.60109 -0.810805
0.074744 0.492638 -0.735996
-0.691242 0.88355 0.518749
-0.817339 1 0.417751
-0.725222 0.885642 0.377568
-0.817001 0.850872 0.469998
1 0.773753 -1
0.842402 0.648381 -0.861225
0.823393 0.674781 -1
1 0.594206 -1
0.09438 -0.490704 -0.598179
0.115226 -0.574237 -0.733451
0.130375 -0.480434 -0.702562
0.147445 -0.586467 -0.593504
0.368258 -0.838672 0.283704
0.336309 -0.835529 0.51502
0.26328 -0.71657 0.394758
0.226445 -0.849779 0.368142
0.297699 0.512794 0.866348
0.298798 0.39849 0.829186
0.250726 0.430198 0.920949
0.220191 0.446519 0.83281
0.322885 0.378722 0.918795
0.297699 0.512794 0.866348
0.381798 0.439354 0.835071
0.298798 0.39849 0.829186
0.194521 -1 0.302487
0.241188 -0.820526 0.149313
0.226445 -0.849779 0.368142
0.368258 -0.838672 0.283704
0.241188 -0.820526 0.149313
0.226445 -0.849779 0.368142
0.368258 -0.838672 0.283704
0.242331 -0.710805 0.251473
0.344425 0.361045 0.733987
0.352319 0.507229 0.748094
0.298798 0.39849 0.829186
0.381798 0.439354 0.835071
-0.385179 -0.315017 -0.571101
-0.552785 -0.268086 -0.52516
-0.416664 -0.276046 -0.46055
-0.445135 -0.222781 -0.569615
-0.030009 -0.616898 -0.441994
0.008415 -0.675189 -0.597238
-0.086673 -0.708152 -0.549343
-0.095248 -0.591596 -0.571503
0.567606 -0.217537 -0.830381
0.488668 -0.103232 -0.813545
0.472018 -0.158119 -0.911388
0.457278 -0.200064 -0.812865
-0.83843 -0.095341 -0.581122
-1 0.110832 -0.590047
-1 -0.036625 -0.435276
-0.804526 0.067439 -0.484662
0.606947 -0.053195 -0.881302
0.567606 -0.217537 -0.830381
0.488668 -0.103232 -0.813545
0.472018 -0.158119 -0.911388
-0.086673 -0.708152 -0.549343
-0.157747 -0.612505 -0.451283
-0.030009 -0.616898 -0.441994
-0.095248 -0.591596 -0.571503
-0.385179 -0.315017 -0.571101
-0.552785 -0.268086 -0.52516
-0.494236 -0.383578 -0.486313
-0.416664 -0.276046 -0.46055
-1 0.639226 -0.12723
-0.774142 0.5274 -0.2323
-1 0.473116 -0.25286
-0.834818 0.666612 -0.272622
-0.112009 -0.771039 -0.455609
-0.030009 -0.616898 -0.441994
0.01116 -0.731876 -0.476649
-0.086673 -0.708152 -0.549343
0.133416 -0.479511 0.815633
0.260952 -0.604062 0.869581
0.250247 -0.577486 0.716368
0.227355 -0.44269 0.813047
-0.133376 1 0.03779
-0.301842 1 0.098872
-0.208294 0.868606 0.083265
-0.154057 1 0.186305
-0.712658 0.710948 0.742886
-0.806319 0.80828 0.606522
-0.675255 0.75094 0.608991
-0.80102 0.644162 0.625353
-0.607753 0.823157 -1
-0.484628 1 -1
-0.495277 0.84798 -0.857903
-0.408155 0.854883 -1
-0.563096 0.556516 0.518683
-0.65996 0.6285 0.646021
-0.54538 0.537579 0.671151
-0.564269 0.672163 0.619363
0.067018 0.567797 0.804187
-0.025823 0.497457 0.837312
0.018815 0.568528 0.885697
-0.033929 0.592282 0.798835
-0.107818 1 -0.120412
0.064006 1 -0.001209
-0.03204 0.884824 0.024659
0.003494 0.879018 -0.11535
-0.452375 1 -0.18297
-0.238895 0.869438 -0.205984
-0.2635 1 -0.258495
-0.282089 1 -0.07242
-1 0.195538 0.524955
-0.808094 0.2601 0.646032
-1 0.344788 0.53922
-1 0.293415 0.690756
-0.793024 0.064113 -0.082772
-0.610719 -0.050625 -0.096378
-0.733328 0.070695 -0.214783
-0.606634 0.070662 -0.071876
-0.207167 0.588657 -0.612472
-0.321723 0.647081 -0.737611
-0.223818 0.555439 -0.759515
-0.308729 0.513871 -0.688797
0.189852 -0.698175 1
0.260952 -0.604062 0.869581
0.139897 -0.575636 0.894367
0.208811 -0.55309 1
-1 0.794588 -0.601882
-0.775031 1 -0.687791
-0.790866 0.831091 -0.79684
-1 1 -0.770992
0.032502 -0.496799 0.81622
0.139897 -0.575636 0.894367
0.118703 -0.604968 0.747754
0.133416 -0.479511 0.815633
0.690708 -0.326321 -0.09622
0.73834 -0.186698 -0.014047
0.742972 -0.282988 0.039117
0.825374 -0.276771 -0.085686
0.098628 -0.595524 1
0.018774 -0.60051 0.877722
0.087642 -0.491368 0.909754
0.139897 -0.575636 0.894367
0.747701 -0.090015 0.878424
0.886396 -0.049994 0.780168
0.761654 -0.032804 0.721368
0.761846 0.042173 0.857846
-0.058085 -0.608788 -0.832724
0.067323 -0.493369 -0.803874
0.09355 -0.610596 -0.874313
-0.000204 -0.49998 -0.904903
0.004569 -0.8116 0.520433
0.022767 -0.831048 0.734755
0.083497 -0.7041 0.61964
-0.030644 -0.712124 0.634741
0.421675 1 0.036777
0.455708 0.803198 0.008703
0.286887 0.865003 0.033713
0.35648 0.875037 -0.080139
-0.335845 -0.816456 -0.732425
-0.242892 -1 -0.835185
-0.430086 -1 -0.829842
-0.336974 -0.849556 -0.880603
0.664637 -0.309756 -1
0.52715 -0.343958 -0.817036
0.567606 -0.217537 -0.830381
0.515422 -0.31586 -1
0.625045 -0.266509 1
0.716475 -0.244997 0.846359
0.600871 -0.371897 0.88307
0.540121 -0.243426 0.879167
-0.634614 -0.162094 0.030929
-0.798286 -0.315897 0.045513
-0.773989 -0.236256 -0.089462
-0.64093 -0.314932 -0.020189
0.242714 0.434481 0.648892
0.238821 0.574418 0.553126
0.383927 0.524172 0.621834
0.296525 0.486117 0.544931
-0.007443 -0.57857 -1
-0.058085 -0.608788 -0.832724
0.09355 -0.610596 -0.874313
-0.000204 -0.49998 -0.904903
0.498069 -0.86794 -0.662994
0.583749 -0.874027 -0.855385
0.460829 -0.788445 -0.807175
0.627392 -0.774961 -0.698752
0.09355 -0.610596 -0.874313
-0.000204 -0.49998 -0.904903
0.067323 -0.493369 -0.803874
0.101396 -0.489225 -0.905047
0.608767 1 0.145692
0.61482 1 0.375451
0.552002 0.864382 0.254749
0.711406 0.886159 0.236566
-0.058085 -0.608788 -0.832724
0.016668 -0.582448 -0.687791
-0.012205 -0.71273 -0.735613
0.039048 -0.629629 -0.781668
0.456526 0.395621 -0.834757
0.308811 0.390272 -0.915285
0.439638 0.397236 -1
0.37439 0.328163 -0.910311
-0.491548 0.085814 -0.815009
-0.636761 0.044158 -0.872432
-0.579056 0.169218 -0.862833
-0.495347 0.047241 -0.909011
0.399542 0.838568 0.24245
0.25848 0.865127 0.27703
0.342955 0.779753 0.353371
0.371587 0.894255 0.355369
-0.438525 0.235148 -0.912129
-0.579056 0.169218 -0.862833
-0.560478 0.191133 -1
-0.475336 0.147181 -0.912517
-0.636761 0.044158 -0.872432
-0.709652 0.166637 -1
-0.579056 0.169218 -0.862833
-0.598389 0.066121 -1
-0.540361 1 -0.688223
-0.626353 0.850364 -0.741285
-0.491134 0.907035 -0.716362
-0.57106 0.87972 -0.611247
-0.030009 -0.616898 -0.441994
-0.112009 -0.771039 -0.455609
-0.157747 -0.612505 -0.451283
-0.086673 -0.708152 -0.549343
-0.705 0.239997 -0.848071
-0.636761 0.044158 -0.872432
-0.709652 0.166637 -1
-0.579056 0.169218 -0.862833
0.567606 -0.217537 -0.830381
0.664637 -0.309756 -1
0.712289 -0.201302 -0.859766
0.698703 -0.35923 -0.83964
0.189276 0.732606 1
0.161972 0.85765 0.865864
0.285352 0.786926 0.859323
0.151557 0.698497 0.895302
0.742821 0.108854 -0.868107
0.870259 -0.01866 -0.870934
0.886431 0.083084 -0.779195
0.801621 0.0196 -0.793585
-0.249198 0.551453 -0.457266
-0.385793 0.450514 -0.486184
-0.294502 0.501463 -0.583249
-0.264021 0.423092 -0.464116
-0.475336 0.147181 -0.912517
-0.560478 0.191133 -1
-0.452988 0.20809 -1
-0.484955 0.11547 -1
0.13796 0.857971 -0.228904
0.154501 0.727447 -0.103208
0.036851 0.737901 -0.238033
0.189676 0.74294 -0.217582
-0.700545 0.721836 0.231488
-0.692075 0.619553 0.11686
-0.660371 0.742117 0.085995
-0.631482 0.697937 0.165459
-0.249198 0.551453 -0.457266
-0.391918 0.483766 -0.361009
-0.385793 0.450514 -0.486184
-0.264021 0.423092 -0.464116
0.517488 0.30229 -1
0.456526 0.395621 -0.834757
0.562224 0.422764 -1
0.439638 0.397236 -1
0.742792 -0.524056 0.848577
0.674378 -0.644747 1
0.844179 -0.552997 1
0.707747 -0.472969 1
0.308811 0.390272 -0.915285
0.359582 0.464444 -1
0.336574 0.367488 -1
0.274953 0.417249 -1
-0.335845 -0.816456 -0.732425
-0.176039 -0.869134 -0.829702
-0.271608 -0.713711 -0.834391
-0.205093 -0.756559 -0.722069
-0.32923 0.373515 -0.00798
-0.42953 0.510922 0.012295
-0.297419 0.492984 0.073986
-0.288564 0.517603 -0.023934
0.827844 0.36649 0.636166
0.703852 0.232277 0.749183
0.692369 0.368368 0.753429
0.684986 0.369892 0.621489
0.610648 0.08641 1
0.752932 0.15418 1
0.694202 0.160854 0.894224
0.660904 0.214931 1
0.734686 0.88583 0.863456
0.61116 1 1
0.671385 0.852523 1
0.785008 1 1
0.307229 0.740039 1
0.44432 0.836706 0.875396
0.285352 0.786926 0.859323
0.371021 0.865971 1
0.593428 0.665512 0.623429
0.619521 0.553279 0.472326
0.71252 0.532214 0.567763
0.538685 0.526219 0.575091
0.742972 -0.282988 0.039117
0.825374 -0.276771 -0.085686
0.73834 -0.186698 -0.014047
0.864039 -0.231978 0.016666
0.31361 0.386334 -0.727436
0.456526 0.395621 -0.834757
0.444111 0.404384 -0.692681
0.378719 0.322889 -0.722513
0.833492 0.634655 0.818252
0.844894 0.740024 0.640431
0.709631 0.774525 0.740449
0.874111 0.807079 0.767262
-0.511227 1 0.571528
-0.538425 0.881709 0.714252
-0.443488 1 0.72021
-0.62084 1 0.690966
0.61116 1 1
0.734686 0.88583 0.863456
0.588642 0.881806 0.840226
0.659747 1 0.817388
-0.316559 0.383914 -0.37378
-0.385793 0.450514 -0.486184
-0.264021 0.423092 -0.464116
-0.337191 0.366982 -0.46387
0.886431 0.083084 -0.779195
0.855293 0.062508 -1
1 0.060203 -0.857948
0.870259 -0.01866 -0.870934
0.487919 0.61653 0.235352
0.333714 0.502451 0.278951
0.389933 0.632302 0.158565
0.390357 0.491175 0.163941
0.278194 -0.54079 -0.345453
0.116348 -0.484689 -0.39219
0.179146 -0.465639 -0.290559
0.217285 -0.448073 -0.393202
0.85495 0.30234 -0.58084
1 0.451147 -0.642949
1 0.2878 -0.694895
0.844312 0.378513 -0.696449
-0.275471 -0.708823 0.894419
-0.235878 -0.555982 1
-0.214613 -0.573798 0.825918
-0.324946 -0.558051 0.861032
0.474656 0.149422 -0.130922
0.60831 0.167647 -0.208773
0.492406 0.077103 -0.252115
0.466971 0.174756 -0.26667
0.450968 -0.465968 -0.777434
0.326693 -0.504439 -1
0.337375 -0.528951 -0.779577
0.285253 -0.409606 -0.90697
1 -0.504728 -0.110837
0.822689 -0.627326 -0.121213
1 -0.638191 -0.223315
1 -0.637374 -0.019308
0.350946 0.506265 -0.821482
0.444111 0.404384 -0.692681
0.337346 0.497153 -0.643777
0.31361 0.386334 -0.727436
-0.176039 -0.869134 -0.829702
-0.335845 -0.816456 -0.732425
-0.271608 -0.713711 -0.834391
-0.336974 -0.849556 -0.880603
0.308811 0.390272 -0.915285
0.269986 0.502223 -0.920678
0.274953 0.417249 -1
0.241271 0.435252 -0.914099
-0.242892 -1 -0.835185
-0.335845 -0.816456 -0.732425
-0.245733 -0.881162 -0.6526
-0.176039 -0.869134 -0.829702
0.091438 0.490994 0.920556
0.100822 0.568418 1
0.047232 0.495348 1
0.123921 0.482392 1
0.112816 -0.607096 -0.197187
0.179146 -0.465639 -0.290559
0.075698 -0.492544 -0.284808
0.137935 -0.478141 -0.190049
-0.281344 0.50608 -0.21954
-0.169869 0.58337 -0.164948
-0.197562 0.458615 -0.113436
-0.15039 0.474362 -0.201522
0.235932 -0.574539 -0.19837
0.179146 -0.465639 -0.290559
0.137935 -0.478141 -0.190049
0.235107 -0.438547 -0.197946
-1 0.473116 -0.25286
-0.774142 0.5274 -0.2323
-0.809288 0.357102 -0.241193
-0.817615 0.484552 -0.379929
-0.236758 0.563172 0.747511
-0.105881 0.668968 0.718282
-0.122482 0.559925 0.834864
-0.092818 0.558542 0.719931
0.018815 0.568528 0.885697
0.100822 0.568418 1
0.008963 0.499117 0.920991
0.091438 0.490994 0.920556
-0.121574 -0.723943 0.557949
-0.171257 -0.866 0.484717
-0.085414 -0.855738 0.60566
-0.211443 -0.808728 0.627496
0.130613 0.580536 -0.577624
0.111089 0.642916 -0.45825
0.043191 0.58616 -0.517707
0.103342 0.546035 -0.495707
0.217285 -0.448073 -0.393202
0.33029 -0.506789 -0.468358
0.278194 -0.54079 -0.345453
0.219186 -0.56779 -0.454301
-0.236758 0.563172 0.747511
-0.092818 0.558542 0.719931
-0.122482 0.559925 0.834864
-0.146993 0.475393 0.751753
-0.275471 -0.708823 0.894419
-0.235878 -0.555982 1
-0.324946 -0.558051 0.861032
-0.343821 -0.655241 1
-0.058085 -0.608788 -0.832724
0.016668 -0.582448 -0.687791
-0.08964 -0.580933 -0.696766
-0.012205 -0.71273 -0.735613
0.721931 -1 -0.700056
0.532808 -1 -1
0.476694 -1 -0.786867
0.583749 -0.874027 -0.855385
-0.370257 0.3332 -0.10931
-0.476686 0.378958 -0.226295
-0.330627 0.372369 -0.196232
-0.407017 0.288408 -0.19854
-0.161546 1 -0.424809
-0.2635 1 -0.258495
-0.311895 1 -0.428458
-0.207401 0.897401 -0.339352
0.278194 -0.54079 -0.345453
0.303734 -0.394439 -0.39385
0.33029 -0.506789 -0.468358
0.217285 -0.448073 -0.393202
0.100822 0.568418 1
0.018815 0.568528 0.885697
0.008963 0.499117 0.920991
0.00735 0.591164 1
-0.562748 -0.285805 0.371509
