6.17434, 4.52289, 5.05812
6.29814, 4.6323, 5.20296
4.99902, 3.51774, 6.78485
4.95849, 5.7889, 5.51081
6.82165, 3.92857, 6.89393
6.85309, 5.60922, 3.98091
7.25798, 5.82344, 4.3221
6.42256, 4.33582, 6.57873
6.33752, 4.26441, 3.2681
6.60873, 4.60115, 6.04972
6.09298, 4.3741, 5.06184
7.53053, 3.6265, 6.79345
6.78274, 4.03414, 6.892
5.00752, 3.76199, 5.87841
6.03889, 4.35232, 5.00421
8.57526, 5.9197, 4.64827
6.59026, 5.18767, 5.76445
6.7051, 4.7981, 4.78655
6.96416, 4.65373, 4.89944
6.50113, 4.43171, 4.49033
6.4678, 4.58646, 4.54873
5.09837, 4.63489, 3.17719
5.01686, 3.93391, 6.66463
5.12345, 4.12204, 6.84527
6.00759, 4.36374, 5.16675
3.53251, 5.87753, 5.48975
5.97496, 4.38312, 5.0323
6.0474, 4.46397, 5.13228
5.17117, 5.89229, 3.57765
5.11053, 5.94406, 3.51726
6.53359, 4.72483, 4.50613
4.66502, 3.87834, 3.95672
6.54372, 5.14286, 3.04476
5.21368, 5.89501, 3.4864
5.15947, 5.93501, 3.46374
5.19181, 5.95883, 3.51466
6.49583, 4.60418, 4.61249
4.83402, 5.89122, 4.30416
5.25546, 5.78183, 3.32878
6.61419, 3.55486, 6.86301
5.18103, 3.86667, 6.78244
7.86052, 5.94817, 6.98111
6.33533, 5.30992, 5.75418
6.8863, 5.35312, 6.81665
6.39182, 4.997, 3.31761
6.23233, 5.8751, 3.7146
5.0718, 5.87305, 3.57618
5.02142, 5.90448, 3.57095
6.52472, 5.02549, 5.99093
6.74398, 4.36507, 6.48798
6.52309, 5.47404, 5.55786
5.20678, 5.44112, 4.73243
6.67254, 4.3098, 4.31937
6.36147, 5.3039, 5.98844
6.78656, 4.01693, 6.73495
6.63056, 5.48584, 5.39864
6.79855, 5.51733, 5.59501
6.61776, 4.35081, 4.33205
6.80039, 4.49227, 4.28819
5.93669, 5.46969, 4.64061
5.05195, 4.68068, 4.73553
5.19099, 5.94733, 5.21377
7.66624, 5.84025, 6.64384
3.49587, 5.86665, 4.34202
6.79185, 4.4564, 4.21631
7.13035, 5.83112, 3.26566
6.23524, 4.19038, 4.16229
6.73458, 5.58676, 5.83403
5.07295, 5.97924, 6.40828
6.78865, 5.55045, 5.82805
8.70946, 5.81297, 4.54203
5.0649, 5.94782, 4.68453
6.66044, 4.00896, 4.43787
5.50938, 4.93132, 4.98279
5.4157, 4.74803, 4.69306
5.96755, 5.61712, 3.12577
5.59876, 5.38009, 5.95747
5.32545, 4.72426, 4.93591
6.93103, 5.13909, 4.37175
6.6785, 5.68435, 5.82029
6.36183, 4.54218, 4.2813
6.78026, 4.20386, 6.8605
6.60351, 5.20163, 3.96159
5.40303, 5.02875, 4.84304
5.38805, 4.95272, 4.8498
6.53721, 3.54398, 6.90811
6.79308, 4.00238, 6.77193
6.35208, 4.46861, 4.20641
5.35143, 5.06979, 4.80673
6.56303, 3.88726, 6.57857
6.856, 4.46718, 6.68759
6.78345, 4.01917, 6.78786
5.09242, 5.87912, 4.12267
3.13183, 5.94811, 3.02218
6.69615, 5.3893, 5.92467
6.88647, 3.65104, 6.89601
8.44638, 5.83837, 5.42515
6.7857, 3.99084, 6.77239
5.3539, 5.90437, 6.28346
7.03546, 5.79022, 5.71589
5.27766, 5.72924, 4.11957
6.9902, 3.92586, 6.9748
6.82402, 3.89611, 6.90661
6.53548, 3.82854, 6.61043
6.60812, 4.5853, 3.60035
5.06189, 5.73367, 4.17073
5.4047, 5.74032, 4.09587
7.01464, 5.96789, 4.21804
7.03889, 3.66211, 5.20912
5.30152, 5.77429, 4.06083
5.15449, 5.67054, 4.26114
4.89404, 5.86358, 5.47402
5.20881, 5.72314, 4.11325
6.18607, 5.92982, 6.36821
5.03292, 5.91527, 6.01081
6.99315, 3.62984, 6.94067
6.63587, 5.43487, 6.00681
8.48143, 5.96041, 5.48077
6.90198, 3.84259, 5.01295
6.62926, 3.82112, 6.94604
6.81877, 4.01988, 6.75327
6.59315, 3.82815, 6.98666
6.94418, 3.81747, 5.06835
6.8421, 5.67427, 5.40238
5.03202, 5.79462, 4.45224
6.97552, 3.88503, 5.10307
6.63809, 5.88756, 6.88814
5.09516, 5.65893, 4.39459
5.10919, 5.67987, 4.46969
6.90249, 3.91497, 5.02602
5.95947, 3.94968, 3.80613
5.01704, 5.71486, 4.40859
5.05942, 5.64896, 4.39763
7.03416, 3.91422, 5.08997
7.05899, 3.85588, 5.06072
5.6201, 5.21268, 4.67587
7.88302, 3.59383, 3.08828
5.67436, 5.19632, 4.71847
7.43579, 5.81015, 4.3891
6.85724, 3.91393, 6.85369
5.61145, 5.35678, 4.63605
6.78221, 4.19171, 3.88957
7.02792, 3.55194, 6.95502
6.85939, 4.02893, 6.85438
6.84998, 4.10012, 5.09503
8.26261, 5.78258, 4.3632
5.70567, 5.34797, 4.57464
5.65647, 5.27831, 4.65728
6.64686, 4.13697, 6.93713
6.87678, 3.68199, 6.9891
6.63385, 5.51297, 5.91164
5.61107, 5.32447, 4.68596
4.91884, 4.04169, 6.7762
6.57354, 5.58438, 4.67177
6.8035, 4.12792, 5.12335
6.80963, 4.04123, 5.19739
5.0385, 5.65681, 4.47927
4.07118, 3.59528, 6.05922
4.15282, 3.79195, 6.72161
6.72842, 5.84251, 3.53774
5.03264, 5.70201, 4.44377
5.0156, 5.69006, 4.48264
5.0156, 5.71409, 4.52129
5.03491, 5.70095, 4.55272
6.44755, 5.92855, 5.90226
6.74158, 5.31021, 5.6105
4.90994, 4.00993, 6.97588
8.43408, 3.64131, 6.61021
8.29838, 5.84336, 4.47333
6.15159, 5.31944, 5.81636
6.76494, 4.07757, 5.17726
8.46192, 5.78989, 5.65536
6.06852, 5.28716, 5.82053
6.09483, 5.305, 5.93169
6.1621, 5.34261, 5.87973
7.23865, 4.04991, 3.21837
6.83676, 5.38844, 5.86207
5.96949, 5.47292, 6.18611
7.61533, 5.84589, 6.55635
5.98368, 5.14849, 6.3246
5.12514, 4.09288, 6.81408
5.70284, 5.52992, 5.77556
7.27752, 3.63972, 6.96367
5.64517, 5.43322, 5.7522
5.26744, 5.63544, 5.9517
5.31911, 5.60874, 5.94812
6.59959, 3.54277, 6.8546
8.4625, 5.88964, 4.5458
7.1059, 3.94391, 6.76972
5.41967, 5.70326, 5.81995
5.27761, 5.60771, 5.86352
6.46254, 3.86507, 6.63412
7.01766, 3.60506, 6.99374
6.38851, 4.36831, 6.90844
6.84964, 3.98691, 6.54122
5.4695, 5.57466, 5.24151
5.32367, 5.57603, 5.90101
5.91422, 5.62514, 3.48802
7.23816, 3.65013, 5.19326
8.38181, 3.58462, 6.75798
7.06625, 3.58671, 6.20116
6.64838, 5.06704, 3.59535
7.15687, 3.8332, 4.949
5.37737, 5.59495, 5.87061
4.11551, 5.80227, 6.51543
4.37806, 5.90974, 6.60898
5.28715, 4.78681, 6.09343
6.85361, 3.84048, 6.56885
6.85834, 3.97175, 6.88396
6.78263, 4.082, 6.66046
6.81243, 4.03647, 6.96438
5.28393, 4.75747, 6.05001
6.8942, 4.02716, 6.54207
5.22818, 4.75951, 6.0208
7.20093, 3.87525, 4.90882
6.68519, 4.53811, 6.02419
6.76082, 4.22323, 4.97957
6.74813, 4.23491, 5.04789
5.19112, 5.00962, 5.93854
6.97797, 5.72004, 5.79754
5.2218, 5.05479, 5.90059
5.16793, 5.08563, 5.85868
6.62473, 4.53157, 6.04109
6.78817, 3.83772, 6.74055
5.09128, 5.50888, 5.9483
3.27026, 5.95829, 4.62479
5.03038, 5.53012, 5.89238
5.03646, 5.80827, 5.87207
6.78023, 4.24877, 4.77308
6.35819, 4.75717, 4.86483
6.89649, 3.97744, 6.96515
6.67169, 3.60318, 6.99117
6.71336, 3.73027, 6.05387
6.81456, 3.92569, 6.92546
6.67827, 4.00411, 4.79796
5.05834, 5.66363, 5.75728
3.54732, 5.92832, 5.81558
6.8765, 5.58789, 5.82591
6.78474, 4.12417, 6.89801
6.59722, 4.34378, 6.83831
6.84693, 3.87931, 6.99416
6.85147, 3.67853, 6.97888
6.7671, 4.09541, 4.79512
6.83369, 5.89054, 4.42728
5.48655, 4.06461, 3.88489
6.69837, 4.09141, 4.67358
6.47057, 4.8156, 3.77964
6.93483, 3.54176, 6.94827
7.00816, 3.905, 6.9674
7.73969, 3.72593, 6.98324
6.76229, 5.79189, 6.29226
6.71744, 3.94516, 6.82534
5.04353, 5.62619, 5.76145
5.56892, 4.24882, 6.87431
6.78087, 4.09249, 4.68823
6.90432, 3.66556, 6.85999
6.63272, 4.07429, 4.62703
6.67292, 4.11828, 4.62902
6.4416, 3.97487, 4.91852
7.19565, 3.95829, 6.88925
6.33974, 4.24711, 5.16664
6.52881, 4.35202, 4.18113
7.71498, 3.97921, 6.84827
6.86901, 3.67761, 6.9934
6.54097, 3.58873, 5.03816
6.57491, 3.72736, 6.97995
6.73478, 3.72814, 6.99404
6.65974, 3.79045, 6.97087
6.66948, 5.16051, 3.86712
8.26959, 5.94766, 5.81207
5.09943, 5.46495, 5.87578
7.50989, 3.52817, 6.81313
6.74751, 4.5684, 6.95618
6.90493, 3.62208, 6.89148
6.72793, 5.18809, 5.38371
5.18051, 5.50395, 5.75167
6.74645, 4.01835, 6.95752
5.02103, 3.55325, 6.6745
5.965, 3.66797, 3.38915
5.71487, 5.20887, 5.68134
4.62386, 5.93806, 6.52624
3.11339, 5.97918, 3.27483
5.06506, 5.47339, 5.82129
6.52259, 4.221, 4.91653
6.18067, 4.43223, 3.63821
6.34817, 4.07064, 4.8217
5.05282, 5.57458, 5.75663
3.56545, 5.91101, 4.51799
3.47999, 5.98285, 4.39643
5.14401, 5.59318, 5.74645
6.4471, 4.01953, 4.83181
6.35061, 3.91515, 4.76713
5.10344, 5.88849, 3.65225
4.36826, 3.73418, 4.25556
6.39601, 4.0206, 4.78989
6.9288, 3.8654, 3.96828
6.74992, 3.89475, 6.88978
5.42012, 5.86573, 4.15734
6.82214, 3.92508, 6.89631
4.47568, 3.58631, 4.49881
8.31816, 5.81805, 5.37687
5.06475, 5.48757, 5.91206
6.96298, 5.77867, 6.18825
6.28632, 4.66972, 6.8925
6.70666, 4.51029, 6.07256
5.31475, 5.69532, 5.4119
6.47914, 4.39504, 6.84326
6.80354, 5.08008, 4.71636
7.2514, 3.81603, 4.14986
6.31169, 5.78583, 6.17059
5.41403, 5.64925, 5.39466
3.30342, 5.91474, 3.10089
3.59367, 5.80119, 4.18314
5.39027, 5.56986, 5.43625
5.4034, 5.72609, 3.67635
6.72981, 3.90827, 6.86612
5.32858, 5.73024, 5.39025
6.78978, 5.76334, 6.50812
8.53712, 5.95929, 4.36757
5.17336, 5.70985, 5.42838
3.20852, 5.88248, 3.44105
6.51556, 3.8347, 6.80317
6.36718, 5.92, 5.4509
5.22564, 5.58411, 5.25256
5.16637, 5.54181, 5.3966
6.28899, 5.32784, 6.72631
8.46764, 5.86435, 5.50868
6.42148, 3.60567, 6.97666
5.07631, 5.48337, 6.63486
6.76466, 5.82506, 6.43881
7.03275, 3.81464, 4.12258
7.84758, 5.8125, 4.26641
6.36041, 5.29193, 6.59346
5.29664, 5.28606, 5.54915
5.17931, 5.63012, 6.57828
8.20559, 3.64595, 6.76178
4.80113, 5.93054, 5.36975
5.05301, 5.55368, 5.22208
7.10997, 3.73688, 4.19448
5.20344, 5.48618, 5.11139
6.17961, 5.78789, 5.58468
5.22156, 5.60858, 5.28645
5.1546, 5.57026, 5.21607
6.76703, 3.83041, 4.09465
5.86575, 4.64462, 6.77108
6.90062, 4.72839, 6.55581
6.79247, 5.93106, 5.2506
6.93481, 5.74296, 6.4795
6.46193, 5.45196, 5.74891
8.47345, 5.8649, 4.51353
6.89867, 4.001, 4.0727
7.01721, 3.74123, 3.99757
4.10893, 5.87663, 6.58516
3.54215, 5.86542, 5.79936
5.07403, 5.38009, 4.98247
5.14588, 5.52591, 5.20256
7.63165, 3.65672, 3.77626
5.0267, 5.56527, 5.13621
6.4154, 4.66847, 6.62834
3.0582, 5.98315, 3.17349
8.5015, 5.92479, 4.3773
6.74443, 3.87021, 3.98171
6.95986, 5.7673, 6.37128
6.79339, 5.84466, 6.40129
6.83109, 5.79972, 6.38874
5.33062, 5.86575, 6.30917
5.94085, 4.32701, 3.97544
3.57569, 3.67133, 6.83392
5.24565, 5.80942, 6.34011
5.2794, 5.80639, 6.30701
8.30775, 5.8125, 3.46461
6.83029, 5.85872, 5.77499
5.04242, 5.79696, 6.28627
4.73848, 3.97662, 6.88571
5.17102, 5.75921, 6.2262
6.87032, 5.93588, 6.42891
5.04744, 5.7, 6.28947
5.15194, 5.72269, 6.18317
5.0283, 4.79381, 4.5695
5.02477, 5.76716, 6.24496
6.66349, 5.52584, 6.05213
6.00192, 4.35545, 4.01375
6.72459, 5.91387, 3.35151
6.75833, 5.47077, 4.816
5.02268, 5.66877, 6.3132
7.14685, 5.90544, 5.43832
6.81441, 3.67076, 3.96615
7.10074, 5.81929, 5.36421
5.31157, 5.75525, 6.53631
5.22947, 5.73305, 6.52303
4.21694, 5.875, 4.59061
6.97703, 3.78175, 6.39661
5.16821, 5.73451, 6.57106
6.91095, 5.59707, 3.98519
6.27089, 5.90957, 6.68328
5.26587, 5.67463, 6.57088
6.04682, 4.29266, 4.06167
5.20603, 5.76608, 6.63281
5.64485, 5.87808, 6.11725
5.27323, 5.73717, 6.6179
5.32502, 5.66252, 4.38955
7.02498, 3.84537, 6.89857
7.23181, 5.95731, 5.53298
7.21645, 5.79744, 6.57301
6.76471, 5.74236, 5.78575
6.10842, 4.55329, 4.21774
5.24385, 5.78223, 6.58017
6.7755, 5.49384, 5.83313
6.55334, 4.03673, 4.33786
5.26121, 5.69916, 6.54438
5.20142, 5.76569, 6.54265
6.6046, 5.42739, 6.17591
6.18979, 4.31196, 4.2869
5.31195, 5.76752, 6.50541
6.04465, 5.38626, 6.29224
6.84942, 4.01008, 6.57527
5.06003, 5.60165, 3.10813
7.79924, 5.92795, 6.86714
4.71513, 5.95623, 5.51604
7.97944, 5.94622, 6.72556
6.0178, 5.20043, 6.37801
5.98986, 5.15486, 6.15325
7.17851, 5.81433, 3.19226
6.89865, 5.97642, 5.63596
7.06398, 5.97845, 5.58498
7.5064, 3.93038, 3.10082
6.79151, 4.40855, 4.00544
6.07636, 5.24975, 6.36623
7.06948, 3.97232, 4.51697
6.80718, 3.86644, 6.91601
5.62004, 5.28165, 6.41348
7.15578, 3.66283, 4.35781
6.28912, 5.49116, 4.93049
3.45737, 5.93749, 4.35828
7.25992, 3.87828, 4.75828
5.09455, 5.48239, 6.54118
4.5808, 3.82302, 6.74997
7.3276, 3.82466, 4.82523
5.71122, 3.53744, 6.9652
7.41503, 5.97306, 5.42429
6.67857, 3.9156, 6.88847
6.6462, 4.50376, 6.08946
7.24239, 3.65914, 4.9087
4.82, 4.09516, 6.69079
5.16227, 5.38614, 6.43829
7.33704, 3.55621, 4.86943
5.0979, 5.75629, 6.46587
6.67031, 5.273, 5.85593
4.24196, 5.90603, 5.44756
5.43924, 5.13467, 6.33385
3.34184, 5.80304, 3.43137
5.11822, 5.66584, 6.4644
3.75074, 3.639, 3.48934
6.96069, 4.37091, 3.16634
4.34348, 5.88181, 5.75618
6.796, 3.98596, 6.62106
5.18566, 4.14397, 4.9961
3.92517, 3.88035, 5.49865
5.48486, 3.76153, 3.5242
5.13478, 5.65755, 6.39576
6.65501, 5.43142, 6.11866
8.45388, 5.87194, 4.46259
7.29936, 3.86052, 5.24916
7.4097, 3.91211, 4.93778
6.62445, 5.48073, 6.22405
6.61653, 5.97684, 3.53736
6.53559, 3.59233, 6.78194
3.61498, 3.87754, 4.44436
6.77735, 4.27353, 4.67488
4.53874, 5.875, 3.31437
3.64711, 3.54305, 3.57877
6.81078, 5.0487, 6.2288
3.59405, 3.65319, 6.59691
3.03007, 5.92919, 3.10729
6.03075, 5.9202, 6.66508
5.06015, 5.75076, 5.55165
5.64242, 5.72102, 4.07959
7.25578, 3.81607, 4.90598
5.38265, 5.61393, 6.01233
7.25251, 3.75781, 4.95345
4.52001, 5.96942, 6.94547
5.28104, 5.77386, 4.10077
5.55749, 5.84145, 6.45608
4.6537, 5.90419, 6.69761
6.88123, 5.78152, 6.38017
5.46923, 4.16654, 3.40444
6.55217, 5.15636, 3.84769
4.76595, 3.82944, 3.92913
5.03637, 5.7415, 4.5229
4.86515, 3.75203, 3.84703
7.38011, 3.74995, 5.36741
5.819, 5.14065, 3.46604
7.71943, 3.96925, 4.64299
7.30758, 3.85035, 5.42618
6.85939, 3.97098, 6.60858
4.38726, 3.68526, 6.83498
7.42103, 3.82462, 5.53868
6.83219, 4.35522, 3.98056
